Pollinator.name,Taxa,Genus,Species,PlantName,Interactions,SystemCode,Season,Day,Month,Year,SystemLocation,Reference
Parnassius.clodius,Parnassius clodius,Parnassius,clodius,Carduus hookerianus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Parnassius.clodius,Parnassius clodius,Parnassius,clodius,Erigeron macranthus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.coloradella,Osmia coloradella,Osmia,coloradella,Pentstemon glaber,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.coloradella,Osmia coloradella,Osmia,coloradella,Mertensia sibirica,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Agapostemon.coloradensis,Agapostemon coloradensis,Agapostemon,coloradensis,Stanleya pinnatifida,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Agapostemon.coloradensis,Agapostemon coloradensis,Agapostemon,coloradensis,Taraxacum officinale,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Prosopis.coloradensis,Prosopis coloradensis,Prosopis,coloradensis,Rosa acicularis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Bombus.insularis,Bombus insularis,Bombus,insularis,Monarda fistulosa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Bombus.insularis,Bombus insularis,Bombus,insularis,Solidago missouriensis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Bombus.insularis,Bombus insularis,Bombus,insularis,Delphinium scopulorum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Microdon.cothurnatus,Microdon cothurnatus,Microdon,cothurnatus,Prunus demissa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Rosa acicularis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Prunus demissa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Monarda fistulosa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Carduus hookerianus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Rubus strigosus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Opulaster opulifolius,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Holodiscus dumosus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Frasera speciosa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Andrena.crataegi,Andrena crataegi,Andrena,crataegi,Prunus virginiana,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Panurginus.cressoniellus,Panurginus cressoniellus,Panurginus,cressoniellus,Rubus deliciosus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Panurginus.cressoniellus,Panurginus cressoniellus,Panurginus,cressoniellus,Geranium caespitosum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Panurginus.cressoniellus,Panurginus cressoniellus,Panurginus,cressoniellus,Rosa acicularis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Panurginus.cressoniellus,Panurginus cressoniellus,Panurginus,cressoniellus,Erigeron macranthus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Panurginus.cressoniellus,Panurginus cressoniellus,Panurginus,cressoniellus,Ibidium strictum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Prosopis.cressoni,Prosopis cressoni,Prosopis,cressoni,Rubus deliciosus,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Sphaerophoria.cylindrica,Sphaerophoria cylindrica,Sphaerophoria,cylindrica,Rosa acicularis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Echinomyia.decias,Echinomyia decias,Echinomyia,decias,Asclepias speciosa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Chrysis.densa,Chrysis densa,Chrysis,densa,Pentstemon glaber,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Geranium caespitosum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Rosa acicularis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Pentstemon glaber,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Pentstemon gracilis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Mertensia sibirica,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Opulaster opulifolius,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Mertensia pratensis,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Capnoides aureum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Osmia.densa,Osmia densa,Osmia,densa,Penstemon halli,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Dolichovespula.diabolica,Dolichovespula diabolica,Dolichovespula,diabolica,Chamaenerium angustifolium,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Ectemnius.dilectus,Ectemnius dilectus,Ectemnius,dilectus,Geranium caespitosum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Eristalis.dimidiatus,Eristalis dimidiatus,Eristalis,dimidiatus,Prunus demissa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Dasasyrphus.venustus,Dasysyrphus venustus,Dasasyrphus,venustus,Prunus demissa,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Exoprosopa.divisa,Exoprosopa divisa,Exoprosopa,divisa,Sedum stenopetalum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
Bombus.dorsalis,Bombus dorsalis,Bombus,dorsalis,Capnoides aureum,1,ppc,,,,,"Pikes Peak, Colorado, USA","Clements, R. E., and F. L. Long. 1923, Experimental pollination. An outline of the ecology of flowers and insects. Washington, D.C., USA, Carnegie Institute of Washington."
